review_id,full_review,wish I read reviews ,wish I read reviews _ohe
R1NHQ9FZR9QXCW,"I rarely write reviews but was so disappointed with this product.  As other users have mentioned, the ink from the instructions on the back of the transfer papers stains your fabric while ironing.  Also, the pictures are ruined after one wash, and the instructions tell you to wash before wearing.  We made 11 t-shirts and they were all ruined upon washing despite following the directions carefully.  So disappointed.  What a waste of time and money.",0,0
R2IXASHE5YX7LU,Unbelievably there are not enough  days in the week at a glance section to cover the month. It was a shame that I had to give it one star to post a review because it deserved none.,0,0
R13I49BXBYI4GT,"No Scent whatsoever. Very disappointing. Perhaps this could just be a bad batch since another customer commented that the scent was good. However, another reviewer also received pens with no scent, like I did. They must be manufacturing a lot of bad batches!",0,0
RB2KKZS4CCBJZ,"I was really excited about this pen at first...even though I did notice it runs out of ink quickly. The issue is that I must leave my bookbag in my car because I leave for school right after work. One day last week I wrote my assignment (wasn't to be turned in, just needed it to work with my group so I didn't type it up). I went to grab my papers and most of the ink had disappeared :( I then read the package that the pen shouldn't be left in the heat because it is heat sensitive...but I hadn't read that before and didn't think it would mean that my ink would disappear for good from the paper! I didn't even put the two together at first because I was drawn to the erasable fact and never really read the names of pens..so ""friction"" is really true to the name! I think the pen is ok, but if you need to leave any documents in your car for any reason this is not a good product. So that leads to the two-star review...that fact brings it down from ok.",0,0
R2FTL1TXZDNFYB,"I have ordered 3 Twin Pack, by reading the review , not satisfied all the 6 cartage's are with less toner,hardly you can see the prints,dose not recommend to any one, wastage of money, i have to order different brands",0,0
R1T7G1M1KOQD4B,"As an itinerant SLPA, I was very tired of trying to carry all my therapy items in bags. I love this cart! It has made a huge difference in how I arrive at the schools. I no longer struggle to make it to a room before I drop something. I'm able to be more organized. I've only used it one day, so I'm hoping it holds up well.I initially rated this cart as 5 stars, but have to downgrade the rating to one star. There is nothing heavy-duty about this cart. It broke in the first month of use. I'm looking for a new cart and I feel discouraged by all the terrible reviews. Is it impossible to find a cart that will hold up for at least one school year?",0,0
R1BRTJLJPTZDL4,"Bought these as the colours were great for variety on our whiteboard, and as advertised as dry erase, they should easily wipe off like other brands.  They don't! I had to resort to using alcohol sanitiser to wipe off my son's creations (which worked well) but they do not come off with a normal whiteboard eraser or kitchen towel.(Didn't want to add a star on this basis, but had to).",0,0
R2V0D3CM9I020E,"This product is decent.  The retractor, cable and strap all fell really sturdy.  However the caribeaner broke after only a week of use.  I've since bought an actual climbing caribeaner to replace it with.So, it's sorta sturdy, but give it a 2 star review due to the crappy clip.",0,0
RILU9HYVKRPGJ,"Sure these are much less than OEM cartridges and they work but they leak. If there is a shaded block on printed page then there will be be black streaks on the rest of page. When printing in black n white have red spots in a straight line down the page and the line moves with each page printed. Saving money is not worth the hassle.At 30 % usage the problem got much worse, printed pages looked like a horror movie prop. Replaced with OEM cartridges and amazed with how well an old printer's printed pages can look.Six months after this review the seller started emailing me and continues to email me to the point of abuse. They refuse to acknowledge that I no longer want to do business with them.",0,0
R2LMNTNIQV2IDM,"They look good and based on the positive reviews it seems like they're supposed to perform well but they don't. After 2 hours of wearing them the tension in the string wasn't strong enough to hold the badge that was left dangling 4 inches from my belt. I then decided to keep the badge connected to my belt and place it in my pocket which lead to squeaky sounds as I walk. Finally I decided it might be a just a bad reel so I switched to a new one that had the same problem. In fact by just stretching a brand new reel about 10 times causes the loose tension and squeaky noise issues. Just to be clear, I've used like 2 other badge reels before so it's not a problem with the badge itself. Simply put, save your money on this.",0,0
