review_id,full_review,zero_star,zero_star_ohe
R1TQI7ZGQ0LP21,"I am a restaurant owner, so in the years of doing business, i had a few high quality conterfeit bills saved for amusement. When iput them to the test, according to the detector, they all pretty real. I think this detector is only good for low level counterfeits, but idont even need a machine for those low quality ones, i can tell just by touching them. I am sorry but this detector is no use to me,people with no skill at all might find it useful somehow, that is why i gave it 2 stars.",0,0
R24P0350ATXAT4,"This does not seem like a secure way to keep your keys. I didn't realize this until I read the directions to set the code. you can't use a number more than once in your code which really limits your ability to choose a secure code. In addition, say your code is 1-2-3-4-5... well the box opens no matter what order your put these numbers in. So if you press 5-4-3-2-1 it works... 1-4-2-5-3 it works, etc.Other than this, the box itself seems sturdy. This is the only reason I give it as much as two stars.",0,0
R8YSOSORI7MR,"I really wanted to like this pen based on the reviews.The pen price is great.The pen appearance handsome.The pen feels great....has a nice weight.Why did I gave it one star?When writing, the nib lays so much ink onto the paper .....it's almost as if there isn't any flow control. Blotchy. The nib is extremely 'wet"" (the feed is totally soaked.)Consequently........unusable.Nice looking paper weight.",0,0
R2CHE9ULTGQ1OM,"Absolute Rubbish, totally ruined my chunky make-up pencil, I had to replace it which cost me far more than the pencil sharpener, so ended up well out of pocket ! Threw it straight in the bin. Bought one from Boots for £2 which works fine. Wouldn't even give it 1 star if that was an option",0,0
RZFLJM2UQ4E8L,"This is the worst piece of junk I ever bought.  I bought it today and it is going in the trash today.  After over an hour of trying to assemble this piece of junk, I give up and it's going in the trash.  You snap one side in and the other side comes out and the whole thing falls apart.  Would it have been so difficult for the manufacturer to drill a couple of holes in the side piping to snap the ends of the shelves into?  The makers of this piece of junk should be ashamed of themselves.  A complete waste of money.  I will never buy another Whitmor product again.  I work too hard for my money to throw it away.  The only reason this even got one star is because you can't choose zero stars, but for the record, it deserves a zero.",1,1
R1HTYY5RL1QSEF,I should have read the reviews before I purchased.  This is a sticker and not a sign!  I can't believe I paid $9 for this thing...,0,0
R31QL6DR9OP1I,"They do not look at all as the photo. They are translucent green, so I cannot say it is the same product, regardless of how they perform. I cannot review if I am not sure it is the same thing, right? As promised, quick and fast.",0,0
RZXSYABXW4BEM,thin and incredibly flimsy. cover is thin and more foldable than a walmart notebook. entire book is incredible thin. imported low quality product. possible fake reviews,0,0
RWFQFV100GM9T,"I received it, made two adorable labels, and then the thing stopped feeding the ribbon through. It will still emboss, but it dents the whole ribbon terribly and stamps each letter upon the last. It worked for literally five minutes before it gave up the ghost. I’ve tried to coax it back to life, but my efforts have been fruitless.  I should have taken the reviews more seriously.",0,0
R1XSSWQI51W8EQ,Does not fit HP Laser Jet P1102W. If I could give neg. stars I would,1,1
R1348N9S9PZXHJ,"Well, I don't often leave bad reviews unless it's justified. The cards are thick stock and cute enough design, but the envelopes were creased and mangled in production. Obviously no Quality Control before shipping out.  Returned.  Lame return options.",0,0
RNBA5WFQ34CW2,"The stitching around the gel pad busted open within 1 week.  I did not bend it or do anything to cause this, the stitching and quality was just poor.  I gave it 2 stars because while it was intact it was comfortable and I liked that it has a nonslip surface on the bottom, but yeah.... it didn't end up working out which was a bummer.",0,0
R3K1XQ8P1247E7,"I would give this product no stars if I could. While the product came on time, the plate was glued on crooked. I was not offered a resolution to correct the situation. It’s an embarrassment to display and I would never buy this product again.",1,1
R27S16UNEWZ2NS,"I love the paper blank notebooks.  The reason for a 1 star review is that the seller lists this product as 9.7 x 1.1 x 5.9 inches.  It is not.  It's is 7"" x 5"".  If you like the smaller format notebook, than this would be fine, but it is not what is advertised.",0,0
RUXQPB6RCP5IO,"I wanted to replace my over 20 year old telephone table from back in the days when all phones were wired. I really like the look of this table, but reading the reviews I knew this was going to be a hit or miss purchase. Even some reviewers that gave positive reviews had some issues. I figured I'll take a chance and give it a shot. Well it was a miss for me. There were some minor issues with the finish but they were not that noticeable if you were not looking for them. Some people say the table is flimsy. I disagree. The wood is pretty heavy and it's sturdy. The instructions are basically just diagrams, but not too difficult to figure out. The main problem is with the workmanship. Some of the parts do not align properly. Some parts are probably not cut to the correct size. I'm the guy people come to to put stuff together so I know how to do this. Rarely do I run into something where the fit and finish is so bad. My biggest problem was that the front legs where the bottom shelf connected were too far apart. There was a gap where you could see the wood dowels between the legs and the shelf. Because of that, the drawer would not fit properly. The rails on the side panels were too far apart for the grooves on the drawer. So the drawer would just fall to the floor. I read reviews with the opposite problem of the drawer being too tight. There is no contact number for the company that sell this in the paperwork, only a fax number to order missing parts. I did find the number via Google. They were friendly but had no solutions. If for the fact that I don't want to take this thing apart and try to stuff it all back in that box, it would be going back to Amazon. And I really do like the look. So I jerry rigged it so the drawer would stay in by connecting two 24"" zip ties together and pulling the side panels closer together. It doesn't look pretty and I'm disappointed I had to do it but it worked. Maybe I'll think of a better solution later on. Anyway the pictures will show how I resolved the problem. Only reason I don't give it 1 star is because it looks so much nicer than the table it replaces.",0,0
