review_id,full_review,rating_managment_explicit,rating_managment_explicit_ohe
R12B2J0WW63U14,"Like many other reviewers I enjoyed the first book of this series immensely. The magic system was unique and hinted at a much deeper potential. The second book was also enjoyable due to the fulfillment of many of the hinted at promises of deeper magic/warding. I too grew a bit tired of all the flashbacks in the second book. The third book bordered on unreadable. The constant jump of POVs, sometimes mid-chapter, made it all but impossible to follow this story. A poorly executed device to count the days before the waning of the moon helped little in keeping timelines flowing in a coherent fashion especially since it was intermingled with Inevera flashbacks. I found it odd that many flashbacks were to cover plot points that were already covered in previous books or chapters we had just read. Do I really need to know what five different characters were thinking during an encounter? Seems like just flat out poor storytelling. While it was obvious that Ahmann's wife would play a critical role in his life it would have played out MUCH better if he would have kept her involvement in the present and through the eyes of Ahmann. I honestly found myself saying WHO CARES when presented with page after page of her brother, father and mother not to mention way too many chapters on her training as a girl. Honestly, I might not even bother with books four and five....and that is saying a lot since I somehow slogged through garbage like the twilight series and the Hunger Games trilogy.",0,0
R1D8VVKUBTFG7J,If I could give this zero stars I would.  2012 was entertaining with character development at least.  This was just a bunch of physics defying CGI gone wrong.  The guy playing Gerard Butler's brother was a bad Kianu Reeves.  I'm dismayed that this movie was even made.  If you're smarter than a 5th grader don't watch.,0,0
R1BZ5ZJW43ZJA6,"Funnier than Oscar Wilde?????? seriously? Did who write the reviews ever read Oscar Wilde. I tried the sample, it was funny, so I downloaded the book. One word: boring. And not funny.",0,0
RDAUGFVKST9P6,"Very disappointed, the shirt was huge and I'm a big guy and I was swimming in it. I checked the tag to make sure they didn't send the wrong size and it was correct. The collars felt like I was back in the 70's just very large. and it didn't sit right. the front seemed much shorter than the back of the shirt. I gave you two stars because you did deliver the products on time and it was what I ordered. I love the feel of the material, but just couldn't get past the cut of the shirt. It just wasn't for me.",0,0
RP2JKYCNRUXHN,"I was very excited to have the option for a biodegradable bag, but they are just not worth it.Don't even try to put anything in them.They are just to flimsy.You can't double bag them if they tear right awayI would give them a negative star if possible",0,0
R20VXOGGSUF647,"I would not normally write a bad review, but this was one of the worst books I have ever read. Way too long, filled with distractions and a plot that goes from silly to ridiculous. I have enjoyed Herberts other books, but this is a stinker. Avoid",0,0
R1BWDK5BVKT3KJ,"I'm not sure how this has such a high rating.When you purchase a tube, you have many options. You can choose a basic, cheap tube, a more expensive thicker tube, or this one.This ridiculously expensive tube claims to be ""self sealing"". It isn't. Twice now I've purchased one of these tubes and had them flat within two weeks. Both times the holes were tiny and the slime was leaking out, it just didn't seal. The holes were in different places (and different wheels) and the tubes were inflated properly, so it was most likely the tubes.Do yourself a favor and purchase a thicker tube that isn't ""self sealing"".",0,0
R3408H7BDUC7ZX,"Well, on my second one in just 18 months.  We liked the first one since it was quite powerful, meaning it gets plenty hot (vs. some others we tried).  Hope this one lasts longer...2 stars for longevity/durability.",0,0
R4IOFY1LQPPQD,"I already wasted enough of my time listening to this romper room music, and I can't be bothered to expend my energy into  writing a review, but I will give a quick synopsis. No Good.",0,0
R2YURF7EJGN6FP,"WANTED stars James McAvoy (I guess Shia Lebouf wasn't available?) as Wesley, a down on his luck guy who works at a dead end job, has a girlfriend that cheats on him, and has no money to his name. Just when he's reached the end of his rope, he's recruited by a mysterious woman named Fox (Angelina Jolie) to join an elite group of assassins called ""The Fraternity"". It's revealed that Wesley's estranged father was a member of The Fraternity and one of the top assassins who, ironically, was killed by a rogue Fraternity member who left the group. Under the guidance of Fox, Fraternity leader Sloan (Morgan Freeman), and a few other characters, Wesley undergoes intense and brutal training in order to harness the inherited assassin-like characteristics that were genetically passed on to him by his father. The ultimate goal: to find the man who killed his father and avenge his death.The premise sounds really cool, but when I first saw the trailer for this movie it automatically had two BIG strikes against it. One being Angelina Jolie who I absolutely can't stand and the other being the shots of bullets moving in slow motion and apparently curving around objects to hit a target that's hidden in the background. Personally, slow motion bullets annoy the hell out of me. I know, it's weird and I really can't explain it. Maybe because of the fact of how RIDICULOUS it looks! How about slow motion brains coming out of someone's skull AFTER the bullet hits it? Now that would be cool. So anyway, with the two strikes against it back when it was in theaters, that meant only one thing... wait 'til the DVD comes out. Which I did. And after finally watching it, hoping to be proved wrong about my assumptions about how bad the movies is, I can say that it is as bad, if not WORSE than I thought.Basically WANTED is a one and a half star movie (MAYBE even two) that's saved by two things: Morgan Freeman and great special effects. Other than that, the film is poorly written and it's amazing how a screenplay like this can even be considered by a major studio and given the budget that this film has. The action scenes and shootouts are ridiculous and seem like they were dreamed up by someone with the mentality (or imagination) of a five year old boy (for example, a shootout in which both of the gunmen are such expert shots that every time they open fire at each other, their respective bullets crash into one another). And trust me... I love dumb Action movies with over the top violence... but this one was just horrible. It seems like half the movie is in slow motion for absolutely no reason other than to look cool or something. The best way that I can explain it is by asking a question. Have you ever watched a movie that's so dumb, that you actually felt insulted or even offended by even watching it because of the level of stupidity? Well, WANTED is that movie for me.As far as good things, the special effects were great. The effects showcased a lot of unbelievably stupid scenes but the actual effects were executed very well. Even amidst the stupidity, I actually did find a couple of moments that I liked in the film. My favorite scene is where Wesley shoots a guy in the head, sticks his gun through the hole in the guy's head and runs around with his corpse as a shield and basically shooting his firearm while it's shoved completely through the guys skull. Also the climax of the film is almost like a video game where Wesley appears to be going through different levels and taking on a miniboss of sorts until finally reaching the person (or people) that he REALLY wants to kill. There's also a twist toward the end that I didn't see coming. I won't say what it is, but let's just say that its a total ripoff of EMPIRE STRIKES BACK. And the fact that Morgan Freeman was in the movie made it a tad bit more watchable. Granted, he plays just about the same guy in almost every movie nowadays but his mere presence among the group of morons they decided to cast in this movie is what kept me from stopping the movie halfway through and just giving up altogether.Overall, I wouldn't recommend WANTED unless you like Angelina Jolie (you do after all get to see her naked wet buttocks along with her terrible acting) or unless you like really stupid Action films with an emphasis on the Action and no brains to the story whatsoever. Also the one disc version of the DVD has absolutely no Extra Features. But with my personal feelings on the movie aside, WANTED has moments of fun in it, great effects and visuals, and an interesting twist in the plot. However, if you're anything like me and can't stand watching films with weak scripts, then you should avoid this movie like the plague because it's about as weak as it gets.2 stars",0,0
